year,state,industry,industry_startups,industry_share,industry_cagr_3y,startups,nsva,startup_growth,startup_cagr_3y,nsva_growth,startup_nsva_ratio,industry_hhi,economic_size_percentile,industry_activity_percentile,underpenetration_gap,underpenetration_score
2024,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1.0,0.0016501650165016502,0.0,606.0,1305973.0,3.589743589743599,26.692854133451547,11.558121616242367,0.00046402184424945995,0.05732016652199681,73.47533120146186,9.667656464138878,63.80767473732298,84.90483409129189
2025,Andhra Pradesh,AR VR (Augmented + Virtual Reality),2.0,0.0028776978417266188,25.99210498948732,695.0,1441786.0,14.686468646864693,22.185576696861542,10.399372728226396,0.0004820410241186972,0.05732016652199681,79.69392416628598,24.41183188670626,55.28209227957972,79.87535792487789
2017,Andhra Pradesh,Advertising,3.0,0.02912621359223301,,103.0,645027.0,,,,0.00015968323806600344,0.05732016652199681,40.78917313841937,33.18867062585655,7.600502512562819,51.74667340407614
2020,Andhra Pradesh,Advertising,2.0,0.00851063829787234,,235.0,803306.0,31.28491620111731,31.646771369499007,5.001555470157193,0.00029254107401164686,0.05732016652199681,50.679534033805396,24.41183188670626,26.267702147099136,62.758969176351684
2022,Andhra Pradesh,Advertising,2.0,0.005249343832020997,,381.0,1085027.0,27.85234899328859,28.634456205349323,15.074488991834677,0.0003511433356036301,0.05732016652199681,64.43581544084057,24.41183188670626,40.02398355413431,70.87417887822131
2023,Andhra Pradesh,Advertising,4.0,0.006837606837606838,10.064241629820891,585.0,1170666.0,53.54330708661416,35.52809522815181,7.892798981039184,0.0004997155465350493,0.05732016652199681,67.78209227957971,39.79556875285519,27.986523526724525,63.772949300993766
2024,Andhra Pradesh,Advertising,3.0,0.0049504950495049506,14.471424255333186,606.0,1305973.0,3.589743589743599,26.692854133451547,11.558121616242367,0.00046402184424945995,0.05732016652199681,73.47533120146186,33.18867062585655,40.2866605756053,71.02913929594071
2025,Andhra Pradesh,Advertising,3.0,0.004316546762589928,14.471424255333186,695.0,1441786.0,14.686468646864693,22.185576696861542,10.399372728226396,0.0004820410241186972,0.05732016652199681,79.69392416628598,33.18867062585655,46.50525354042943,74.69765875021055
2018,Andhra Pradesh,Aeronautics Aerospace & Defence,1.0,0.006211180124223602,,161.0,715264.0,56.310679611650485,,10.88900154567174,0.00022509171438797422,0.05732016652199681,44.83782549109182,9.667656464138878,35.17016902695294,68.0107798551457
2019,Andhra Pradesh,Aeronautics Aerospace & Defence,1.0,0.00558659217877095,,179.0,765042.0,11.180124223602483,,6.959388421617763,0.00023397408246867492,0.05732016652199681,47.04202832343536,9.667656464138878,37.37437185929648,69.31109988209533
2020,Andhra Pradesh,Aeronautics Aerospace & Defence,3.0,0.01276595744680851,,235.0,803306.0,31.28491620111731,31.646771369499007,5.001555470157193,0.00029254107401164686,0.05732016652199681,50.679534033805396,33.18867062585655,17.490863407948844,57.581270001684345
2021,Andhra Pradesh,Aeronautics Aerospace & Defence,4.0,0.013422818791946308,58.74010519681994,298.0,942891.0,26.80851063829788,22.780706866432787,17.37631736847478,0.000316049257019104,0.05732016652199681,57.846048423937866,39.79556875285519,18.050479671082677,57.911403065521306
2022,Andhra Pradesh,Aeronautics Aerospace & Defence,6.0,0.015748031496062992,81.71205928321396,381.0,1085027.0,27.85234899328859,28.634456205349323,15.074488991834677,0.0003511433356036301,0.05732016652199681,64.43581544084057,49.06920968478757,15.366605756052998,56.32811184099713
2023,Andhra Pradesh,Aeronautics Aerospace & Defence,10.0,0.017094017094017096,49.380158218572156,585.0,1170666.0,53.54330708661416,35.52809522815181,7.892798981039184,0.0004997155465350493,0.05732016652199681,67.78209227957971,61.32937414344449,6.452718136135225,51.06956375273707
2024,Andhra Pradesh,Aeronautics Aerospace & Defence,8.0,0.013201320132013201,25.99210498948732,606.0,1305973.0,3.589743589743599,26.692854133451547,11.558121616242367,0.00046402184424945995,0.05732016652199681,73.47533120146186,56.0701233439927,17.405207857469158,57.5307394306889
