year,state,industry,startup_count,nsva,india_internet_penetration,india_population,state_total_startups,sector_share,sector_share_pct,startup_growth_pct,india_internet_growth_pp,india_total_startups,industry_share_national
2018,Gujarat,Enterprise Software,6.0,1139974.0,20.08130004,1374659064.0,449.0,0.013363028953229399,1.3363028953229399,50.16722408026757,1.8812992799999968,8980.0,0.027728285077951
2018,Gujarat,Events,3.0,1139974.0,20.08130004,1374659064.0,449.0,0.0066815144766146995,0.6681514476614699,50.16722408026757,1.8812992799999968,8980.0,0.004454342984409799
2018,Gujarat,Fashion,7.0,1139974.0,20.08130004,1374659064.0,449.0,0.015590200445434299,1.55902004454343,50.16722408026757,1.8812992799999968,8980.0,0.012360801781737193
2018,Gujarat,Finance Technology,8.0,1139974.0,20.08130004,1374659064.0,449.0,0.017817371937639197,1.7817371937639197,50.16722408026757,1.8812992799999968,8980.0,0.026280623608017816
2018,Gujarat,Food & Beverages,21.0,1139974.0,20.08130004,1374659064.0,449.0,0.0467706013363029,4.67706013363029,50.16722408026757,1.8812992799999968,8980.0,0.04064587973273942
2018,Gujarat,Green Technology,22.0,1139974.0,20.08130004,1374659064.0,449.0,0.04899777282850779,4.8997772828507795,50.16722408026757,1.8812992799999968,8980.0,0.030512249443207125
2018,Gujarat,Healthcare & Lifesciences,47.0,1139974.0,20.08130004,1374659064.0,449.0,0.10467706013363029,10.46770601336303,50.16722408026757,1.8812992799999968,8980.0,0.08608017817371938
2018,Gujarat,House-Hold Services,2.0,1139974.0,20.08130004,1374659064.0,449.0,0.004454342984409799,0.4454342984409799,50.16722408026757,1.8812992799999968,8980.0,0.008463251670378619
2018,Gujarat,Human Resources,3.0,1139974.0,20.08130004,1374659064.0,449.0,0.0066815144766146995,0.6681514476614699,50.16722408026757,1.8812992799999968,8980.0,0.016369710467706012
2018,Gujarat,IT Services,70.0,1139974.0,20.08130004,1374659064.0,449.0,0.155902004454343,15.590200445434299,50.16722408026757,1.8812992799999968,8980.0,0.15768374164810692
2018,Gujarat,Internet of Things,11.0,1139974.0,20.08130004,1374659064.0,449.0,0.024498886414253896,2.4498886414253898,50.16722408026757,1.8812992799999968,8980.0,0.02951002227171492
2018,Gujarat,Marketing,10.0,1139974.0,20.08130004,1374659064.0,449.0,0.022271714922048998,2.2271714922048997,50.16722408026757,1.8812992799999968,8980.0,0.027060133630289532
2018,Gujarat,Media & Entertainment,9.0,1139974.0,20.08130004,1374659064.0,449.0,0.0200445434298441,2.0044543429844097,50.16722408026757,1.8812992799999968,8980.0,0.018485523385300667
2018,Gujarat,Nanotechnology,1.0,1139974.0,20.08130004,1374659064.0,449.0,0.0022271714922048997,0.22271714922048996,50.16722408026757,1.8812992799999968,8980.0,0.0023385300668151447
2018,Gujarat,Non- Renewable Energy,7.0,1139974.0,20.08130004,1374659064.0,449.0,0.015590200445434299,1.55902004454343,50.16722408026757,1.8812992799999968,8980.0,0.0030066815144766147
2018,Gujarat,Pets & Animals,1.0,1139974.0,20.08130004,1374659064.0,449.0,0.0022271714922048997,0.22271714922048996,50.16722408026757,1.8812992799999968,8980.0,0.0024498886414253897
2018,Gujarat,Professional & Commercial Services,18.0,1139974.0,20.08130004,1374659064.0,449.0,0.0400890868596882,4.008908685968819,50.16722408026757,1.8812992799999968,8980.0,0.04309576837416481
2018,Gujarat,Real Estate,2.0,1139974.0,20.08130004,1374659064.0,449.0,0.004454342984409799,0.4454342984409799,50.16722408026757,1.8812992799999968,8980.0,0.008908685968819599
2018,Gujarat,Renewable Energy,21.0,1139974.0,20.08130004,1374659064.0,449.0,0.0467706013363029,4.67706013363029,50.16722408026757,1.8812992799999968,8980.0,0.032516703786191536
2018,Gujarat,Retail,6.0,1139974.0,20.08130004,1374659064.0,449.0,0.013363028953229399,1.3363028953229399,50.16722408026757,1.8812992799999968,8980.0,0.02683741648106904
2018,Gujarat,Robotics,5.0,1139974.0,20.08130004,1374659064.0,449.0,0.011135857461024499,1.1135857461024499,50.16722408026757,1.8812992799999968,8980.0,0.007906458797327395
2018,Gujarat,Safety,2.0,1139974.0,20.08130004,1374659064.0,449.0,0.004454342984409799,0.4454342984409799,50.16722408026757,1.8812992799999968,8980.0,0.0030066815144766147
2018,Gujarat,Security Solutions,8.0,1139974.0,20.08130004,1374659064.0,449.0,0.017817371937639197,1.7817371937639197,50.16722408026757,1.8812992799999968,8980.0,0.009688195991091313
2018,Gujarat,Social Network,5.0,1139974.0,20.08130004,1374659064.0,449.0,0.011135857461024499,1.1135857461024499,50.16722408026757,1.8812992799999968,8980.0,0.00913140311804009
2018,Gujarat,Sports,3.0,1139974.0,20.08130004,1374659064.0,449.0,0.0066815144766146995,0.6681514476614699,50.16722408026757,1.8812992799999968,8980.0,0.004565701559020045
2018,Gujarat,Technology Hardware,19.0,1139974.0,20.08130004,1374659064.0,449.0,0.042316258351893093,4.231625835189309,50.16722408026757,1.8812992799999968,8980.0,0.028953229398663696
2018,Gujarat,Telecommunication & Networking,10.0,1139974.0,20.08130004,1374659064.0,449.0,0.022271714922048998,2.2271714922048997,50.16722408026757,1.8812992799999968,8980.0,0.011692650334075724
2018,Gujarat,Textiles & Apparel,6.0,1139974.0,20.08130004,1374659064.0,449.0,0.013363028953229399,1.3363028953229399,50.16722408026757,1.8812992799999968,8980.0,0.011135857461024499
2018,Gujarat,Transportation & Storage,9.0,1139974.0,20.08130004,1374659064.0,449.0,0.0200445434298441,2.0044543429844097,50.16722408026757,1.8812992799999968,8980.0,0.018374164810690423
2018,Gujarat,Travel & Tourism,9.0,1139974.0,20.08130004,1374659064.0,449.0,0.0200445434298441,2.0044543429844097,50.16722408026757,1.8812992799999968,8980.0,0.022048997772828507
2018,Haryana,AI,15.0,553963.0,20.08130004,1374659064.0,488.0,0.030737704918032786,3.0737704918032787,80.74074074074073,1.8812992799999968,8980.0,0.02427616926503341
2018,Haryana,AR VR (Augmented + Virtual Reality),3.0,553963.0,20.08130004,1374659064.0,488.0,0.006147540983606557,0.6147540983606558,80.74074074074073,1.8812992799999968,8980.0,0.0073496659242761695
2018,Haryana,Advertising,6.0,553963.0,20.08130004,1374659064.0,488.0,0.012295081967213115,1.2295081967213115,80.74074074074073,1.8812992799999968,8980.0,0.010133630289532293
2018,Haryana,Aeronautics Aerospace & Defence,6.0,553963.0,20.08130004,1374659064.0,488.0,0.012295081967213115,1.2295081967213115,80.74074074074073,1.8812992799999968,8980.0,0.00868596881959911
2018,Haryana,Agriculture,11.0,553963.0,20.08130004,1374659064.0,488.0,0.022540983606557378,2.2540983606557377,80.74074074074073,1.8812992799999968,8980.0,0.035523385300668155
2018,Haryana,Analytics,8.0,553963.0,20.08130004,1374659064.0,488.0,0.01639344262295082,1.639344262295082,80.74074074074073,1.8812992799999968,8980.0,0.011247216035634744
2018,Haryana,Architecture Interior Design,3.0,553963.0,20.08130004,1374659064.0,488.0,0.006147540983606557,0.6147540983606558,80.74074074074073,1.8812992799999968,8980.0,0.005790645879732739
2018,Haryana,Art & Photography,2.0,553963.0,20.08130004,1374659064.0,488.0,0.004098360655737705,0.4098360655737705,80.74074074074073,1.8812992799999968,8980.0,0.0035634743875278397
2018,Haryana,Automotive,6.0,553963.0,20.08130004,1374659064.0,488.0,0.012295081967213115,1.2295081967213115,80.74074074074073,1.8812992799999968,8980.0,0.015701559020044543
2018,Haryana,Chemicals,3.0,553963.0,20.08130004,1374659064.0,488.0,0.006147540983606557,0.6147540983606558,80.74074074074073,1.8812992799999968,8980.0,0.004565701559020045
2018,Haryana,Computer Vision,3.0,553963.0,20.08130004,1374659064.0,488.0,0.006147540983606557,0.6147540983606558,80.74074074074073,1.8812992799999968,8980.0,0.0036748329621380848
2018,Haryana,Construction,15.0,553963.0,20.08130004,1374659064.0,488.0,0.030737704918032786,3.0737704918032787,80.74074074074073,1.8812992799999968,8980.0,0.023942093541202674
2018,Haryana,Dating Matrimonial,1.0,553963.0,20.08130004,1374659064.0,488.0,0.0020491803278688526,0.20491803278688525,80.74074074074073,1.8812992799999968,8980.0,0.0008908685968819599
2018,Haryana,Design,4.0,553963.0,20.08130004,1374659064.0,488.0,0.00819672131147541,0.819672131147541,80.74074074074073,1.8812992799999968,8980.0,0.011581291759465479
2018,Haryana,Education,42.0,553963.0,20.08130004,1374659064.0,488.0,0.0860655737704918,8.60655737704918,80.74074074074073,1.8812992799999968,8980.0,0.08530066815144766
2018,Haryana,Enterprise Software,15.0,553963.0,20.08130004,1374659064.0,488.0,0.030737704918032786,3.0737704918032787,80.74074074074073,1.8812992799999968,8980.0,0.027728285077951
2018,Haryana,Events,1.0,553963.0,20.08130004,1374659064.0,488.0,0.0020491803278688526,0.20491803278688525,80.74074074074073,1.8812992799999968,8980.0,0.004454342984409799
2018,Haryana,Fashion,5.0,553963.0,20.08130004,1374659064.0,488.0,0.010245901639344262,1.0245901639344261,80.74074074074073,1.8812992799999968,8980.0,0.012360801781737193
2018,Haryana,Finance Technology,19.0,553963.0,20.08130004,1374659064.0,488.0,0.0389344262295082,3.8934426229508197,80.74074074074073,1.8812992799999968,8980.0,0.026280623608017816
2018,Haryana,Food & Beverages,21.0,553963.0,20.08130004,1374659064.0,488.0,0.0430327868852459,4.30327868852459,80.74074074074073,1.8812992799999968,8980.0,0.04064587973273942
2018,Haryana,Green Technology,15.0,553963.0,20.08130004,1374659064.0,488.0,0.030737704918032786,3.0737704918032787,80.74074074074073,1.8812992799999968,8980.0,0.030512249443207125
2018,Haryana,Healthcare & Lifesciences,44.0,553963.0,20.08130004,1374659064.0,488.0,0.09016393442622951,9.01639344262295,80.74074074074073,1.8812992799999968,8980.0,0.08608017817371938
2018,Haryana,House-Hold Services,2.0,553963.0,20.08130004,1374659064.0,488.0,0.004098360655737705,0.4098360655737705,80.74074074074073,1.8812992799999968,8980.0,0.008463251670378619
2018,Haryana,Human Resources,8.0,553963.0,20.08130004,1374659064.0,488.0,0.01639344262295082,1.639344262295082,80.74074074074073,1.8812992799999968,8980.0,0.016369710467706012
2018,Haryana,IT Services,60.0,553963.0,20.08130004,1374659064.0,488.0,0.12295081967213115,12.295081967213115,80.74074074074073,1.8812992799999968,8980.0,0.15768374164810692
2018,Haryana,Internet of Things,11.0,553963.0,20.08130004,1374659064.0,488.0,0.022540983606557378,2.2540983606557377,80.74074074074073,1.8812992799999968,8980.0,0.02951002227171492
2018,Haryana,Marketing,12.0,553963.0,20.08130004,1374659064.0,488.0,0.02459016393442623,2.459016393442623,80.74074074074073,1.8812992799999968,8980.0,0.027060133630289532
2018,Haryana,Media & Entertainment,7.0,553963.0,20.08130004,1374659064.0,488.0,0.014344262295081968,1.4344262295081966,80.74074074074073,1.8812992799999968,8980.0,0.018485523385300667
2018,Haryana,Other Specialty Retailers,3.0,553963.0,20.08130004,1374659064.0,488.0,0.006147540983606557,0.6147540983606558,80.74074074074073,1.8812992799999968,8980.0,0.0073496659242761695
2018,Haryana,Others,1.0,553963.0,20.08130004,1374659064.0,488.0,0.0020491803278688526,0.20491803278688525,80.74074074074073,1.8812992799999968,8980.0,0.0005567928730512249
2018,Haryana,Professional & Commercial Services,20.0,553963.0,20.08130004,1374659064.0,488.0,0.040983606557377046,4.098360655737705,80.74074074074073,1.8812992799999968,8980.0,0.04309576837416481
2018,Haryana,Real Estate,12.0,553963.0,20.08130004,1374659064.0,488.0,0.02459016393442623,2.459016393442623,80.74074074074073,1.8812992799999968,8980.0,0.008908685968819599
2018,Haryana,Renewable Energy,26.0,553963.0,20.08130004,1374659064.0,488.0,0.05327868852459016,5.327868852459016,80.74074074074073,1.8812992799999968,8980.0,0.032516703786191536
2018,Haryana,Retail,13.0,553963.0,20.08130004,1374659064.0,488.0,0.02663934426229508,2.663934426229508,80.74074074074073,1.8812992799999968,8980.0,0.02683741648106904
2018,Haryana,Robotics,5.0,553963.0,20.08130004,1374659064.0,488.0,0.010245901639344262,1.0245901639344261,80.74074074074073,1.8812992799999968,8980.0,0.007906458797327395
2018,Haryana,Security Solutions,4.0,553963.0,20.08130004,1374659064.0,488.0,0.00819672131147541,0.819672131147541,80.74074074074073,1.8812992799999968,8980.0,0.009688195991091313
2018,Haryana,Social Impact,3.0,553963.0,20.08130004,1374659064.0,488.0,0.006147540983606557,0.6147540983606558,80.74074074074073,1.8812992799999968,8980.0,0.0071269487750556795
2018,Haryana,Social Network,2.0,553963.0,20.08130004,1374659064.0,488.0,0.004098360655737705,0.4098360655737705,80.74074074074073,1.8812992799999968,8980.0,0.00913140311804009
2018,Haryana,Sports,3.0,553963.0,20.08130004,1374659064.0,488.0,0.006147540983606557,0.6147540983606558,80.74074074074073,1.8812992799999968,8980.0,0.004565701559020045
2018,Haryana,Technology Hardware,14.0,553963.0,20.08130004,1374659064.0,488.0,0.028688524590163935,2.8688524590163933,80.74074074074073,1.8812992799999968,8980.0,0.028953229398663696
2018,Haryana,Telecommunication & Networking,4.0,553963.0,20.08130004,1374659064.0,488.0,0.00819672131147541,0.819672131147541,80.74074074074073,1.8812992799999968,8980.0,0.011692650334075724
2018,Haryana,Textiles & Apparel,5.0,553963.0,20.08130004,1374659064.0,488.0,0.010245901639344262,1.0245901639344261,80.74074074074073,1.8812992799999968,8980.0,0.011135857461024499
2018,Haryana,Transportation & Storage,14.0,553963.0,20.08130004,1374659064.0,488.0,0.028688524590163935,2.8688524590163933,80.74074074074073,1.8812992799999968,8980.0,0.018374164810690423
2018,Haryana,Travel & Tourism,11.0,553963.0,20.08130004,1374659064.0,488.0,0.022540983606557378,2.2540983606557377,80.74074074074073,1.8812992799999968,8980.0,0.022048997772828507
2018,Himachal Pradesh,Agriculture,2.0,117858.0,20.08130004,1374659064.0,17.0,0.11764705882352941,11.76470588235294,88.88888888888889,1.8812992799999968,8980.0,0.035523385300668155
2018,Himachal Pradesh,Chemicals,1.0,117858.0,20.08130004,1374659064.0,17.0,0.058823529411764705,5.88235294117647,88.88888888888889,1.8812992799999968,8980.0,0.004565701559020045
2018,Himachal Pradesh,Education,1.0,117858.0,20.08130004,1374659064.0,17.0,0.058823529411764705,5.88235294117647,88.88888888888889,1.8812992799999968,8980.0,0.08530066815144766
2018,Himachal Pradesh,Food & Beverages,1.0,117858.0,20.08130004,1374659064.0,17.0,0.058823529411764705,5.88235294117647,88.88888888888889,1.8812992799999968,8980.0,0.04064587973273942
2018,Himachal Pradesh,Healthcare & Lifesciences,2.0,117858.0,20.08130004,1374659064.0,17.0,0.11764705882352941,11.76470588235294,88.88888888888889,1.8812992799999968,8980.0,0.08608017817371938
2018,Himachal Pradesh,Human Resources,1.0,117858.0,20.08130004,1374659064.0,17.0,0.058823529411764705,5.88235294117647,88.88888888888889,1.8812992799999968,8980.0,0.016369710467706012
2018,Himachal Pradesh,IT Services,1.0,117858.0,20.08130004,1374659064.0,17.0,0.058823529411764705,5.88235294117647,88.88888888888889,1.8812992799999968,8980.0,0.15768374164810692
2018,Himachal Pradesh,Pets & Animals,1.0,117858.0,20.08130004,1374659064.0,17.0,0.058823529411764705,5.88235294117647,88.88888888888889,1.8812992799999968,8980.0,0.0024498886414253897
2018,Himachal Pradesh,Professional & Commercial Services,1.0,117858.0,20.08130004,1374659064.0,17.0,0.058823529411764705,5.88235294117647,88.88888888888889,1.8812992799999968,8980.0,0.04309576837416481
2018,Himachal Pradesh,Renewable Energy,2.0,117858.0,20.08130004,1374659064.0,17.0,0.11764705882352941,11.76470588235294,88.88888888888889,1.8812992799999968,8980.0,0.032516703786191536
2018,Himachal Pradesh,Security Solutions,1.0,117858.0,20.08130004,1374659064.0,17.0,0.058823529411764705,5.88235294117647,88.88888888888889,1.8812992799999968,8980.0,0.009688195991091313
2018,Himachal Pradesh,Textiles & Apparel,1.0,117858.0,20.08130004,1374659064.0,17.0,0.058823529411764705,5.88235294117647,88.88888888888889,1.8812992799999968,8980.0,0.011135857461024499
2018,Himachal Pradesh,Travel & Tourism,2.0,117858.0,20.08130004,1374659064.0,17.0,0.11764705882352941,11.76470588235294,88.88888888888889,1.8812992799999968,8980.0,0.022048997772828507
2018,Jammu & Kashmir,Advertising,1.0,122427.0,20.08130004,1374659064.0,47.0,0.02127659574468085,2.127659574468085,213.33333333333334,1.8812992799999968,8980.0,0.010133630289532293
2018,Jammu & Kashmir,Agriculture,1.0,122427.0,20.08130004,1374659064.0,47.0,0.02127659574468085,2.127659574468085,213.33333333333334,1.8812992799999968,8980.0,0.035523385300668155
2018,Jammu & Kashmir,Construction,4.0,122427.0,20.08130004,1374659064.0,47.0,0.0851063829787234,8.51063829787234,213.33333333333334,1.8812992799999968,8980.0,0.023942093541202674
2018,Jammu & Kashmir,Design,1.0,122427.0,20.08130004,1374659064.0,47.0,0.02127659574468085,2.127659574468085,213.33333333333334,1.8812992799999968,8980.0,0.011581291759465479
2018,Jammu & Kashmir,Education,12.0,122427.0,20.08130004,1374659064.0,47.0,0.2553191489361702,25.53191489361702,213.33333333333334,1.8812992799999968,8980.0,0.08530066815144766
2018,Jammu & Kashmir,Events,1.0,122427.0,20.08130004,1374659064.0,47.0,0.02127659574468085,2.127659574468085,213.33333333333334,1.8812992799999968,8980.0,0.004454342984409799
2018,Jammu & Kashmir,Food & Beverages,1.0,122427.0,20.08130004,1374659064.0,47.0,0.02127659574468085,2.127659574468085,213.33333333333334,1.8812992799999968,8980.0,0.04064587973273942
2018,Jammu & Kashmir,Healthcare & Lifesciences,2.0,122427.0,20.08130004,1374659064.0,47.0,0.0425531914893617,4.25531914893617,213.33333333333334,1.8812992799999968,8980.0,0.08608017817371938
2018,Jammu & Kashmir,Human Resources,1.0,122427.0,20.08130004,1374659064.0,47.0,0.02127659574468085,2.127659574468085,213.33333333333334,1.8812992799999968,8980.0,0.016369710467706012
2018,Jammu & Kashmir,IT Services,9.0,122427.0,20.08130004,1374659064.0,47.0,0.19148936170212766,19.148936170212767,213.33333333333334,1.8812992799999968,8980.0,0.15768374164810692
2018,Jammu & Kashmir,Internet of Things,1.0,122427.0,20.08130004,1374659064.0,47.0,0.02127659574468085,2.127659574468085,213.33333333333334,1.8812992799999968,8980.0,0.02951002227171492
2018,Jammu & Kashmir,Marketing,1.0,122427.0,20.08130004,1374659064.0,47.0,0.02127659574468085,2.127659574468085,213.33333333333334,1.8812992799999968,8980.0,0.027060133630289532
2018,Jammu & Kashmir,Media & Entertainment,2.0,122427.0,20.08130004,1374659064.0,47.0,0.0425531914893617,4.25531914893617,213.33333333333334,1.8812992799999968,8980.0,0.018485523385300667
2018,Jammu & Kashmir,Other Specialty Retailers,1.0,122427.0,20.08130004,1374659064.0,47.0,0.02127659574468085,2.127659574468085,213.33333333333334,1.8812992799999968,8980.0,0.0073496659242761695
2018,Jammu & Kashmir,Professional & Commercial Services,3.0,122427.0,20.08130004,1374659064.0,47.0,0.06382978723404255,6.382978723404255,213.33333333333334,1.8812992799999968,8980.0,0.04309576837416481
2018,Jammu & Kashmir,Retail,2.0,122427.0,20.08130004,1374659064.0,47.0,0.0425531914893617,4.25531914893617,213.33333333333334,1.8812992799999968,8980.0,0.02683741648106904
2018,Jammu & Kashmir,Telecommunication & Networking,3.0,122427.0,20.08130004,1374659064.0,47.0,0.06382978723404255,6.382978723404255,213.33333333333334,1.8812992799999968,8980.0,0.011692650334075724
2018,Jammu & Kashmir,Travel & Tourism,1.0,122427.0,20.08130004,1374659064.0,47.0,0.02127659574468085,2.127659574468085,213.33333333333334,1.8812992799999968,8980.0,0.022048997772828507
2018,Jharkhand,AI,1.0,253546.0,20.08130004,1374659064.0,88.0,0.011363636363636364,1.1363636363636365,151.42857142857142,1.8812992799999968,8980.0,0.02427616926503341
2018,Jharkhand,AR VR (Augmented + Virtual Reality),1.0,253546.0,20.08130004,1374659064.0,88.0,0.011363636363636364,1.1363636363636365,151.42857142857142,1.8812992799999968,8980.0,0.0073496659242761695
2018,Jharkhand,Agriculture,2.0,253546.0,20.08130004,1374659064.0,88.0,0.022727272727272728,2.272727272727273,151.42857142857142,1.8812992799999968,8980.0,0.035523385300668155
2018,Jharkhand,Analytics,2.0,253546.0,20.08130004,1374659064.0,88.0,0.022727272727272728,2.272727272727273,151.42857142857142,1.8812992799999968,8980.0,0.011247216035634744
2018,Jharkhand,Art & Photography,1.0,253546.0,20.08130004,1374659064.0,88.0,0.011363636363636364,1.1363636363636365,151.42857142857142,1.8812992799999968,8980.0,0.0035634743875278397
2018,Jharkhand,Computer Vision,2.0,253546.0,20.08130004,1374659064.0,88.0,0.022727272727272728,2.272727272727273,151.42857142857142,1.8812992799999968,8980.0,0.0036748329621380848
2018,Jharkhand,Construction,4.0,253546.0,20.08130004,1374659064.0,88.0,0.045454545454545456,4.545454545454546,151.42857142857142,1.8812992799999968,8980.0,0.023942093541202674
2018,Jharkhand,Design,1.0,253546.0,20.08130004,1374659064.0,88.0,0.011363636363636364,1.1363636363636365,151.42857142857142,1.8812992799999968,8980.0,0.011581291759465479
2018,Jharkhand,Education,9.0,253546.0,20.08130004,1374659064.0,88.0,0.10227272727272728,10.227272727272728,151.42857142857142,1.8812992799999968,8980.0,0.08530066815144766
2018,Jharkhand,Enterprise Software,1.0,253546.0,20.08130004,1374659064.0,88.0,0.011363636363636364,1.1363636363636365,151.42857142857142,1.8812992799999968,8980.0,0.027728285077951
2018,Jharkhand,Fashion,4.0,253546.0,20.08130004,1374659064.0,88.0,0.045454545454545456,4.545454545454546,151.42857142857142,1.8812992799999968,8980.0,0.012360801781737193
2018,Jharkhand,Finance Technology,1.0,253546.0,20.08130004,1374659064.0,88.0,0.011363636363636364,1.1363636363636365,151.42857142857142,1.8812992799999968,8980.0,0.026280623608017816
2018,Jharkhand,Food & Beverages,9.0,253546.0,20.08130004,1374659064.0,88.0,0.10227272727272728,10.227272727272728,151.42857142857142,1.8812992799999968,8980.0,0.04064587973273942
2018,Jharkhand,Green Technology,9.0,253546.0,20.08130004,1374659064.0,88.0,0.10227272727272728,10.227272727272728,151.42857142857142,1.8812992799999968,8980.0,0.030512249443207125
2018,Jharkhand,Healthcare & Lifesciences,2.0,253546.0,20.08130004,1374659064.0,88.0,0.022727272727272728,2.272727272727273,151.42857142857142,1.8812992799999968,8980.0,0.08608017817371938
2018,Jharkhand,House-Hold Services,4.0,253546.0,20.08130004,1374659064.0,88.0,0.045454545454545456,4.545454545454546,151.42857142857142,1.8812992799999968,8980.0,0.008463251670378619
2018,Jharkhand,IT Services,11.0,253546.0,20.08130004,1374659064.0,88.0,0.125,12.5,151.42857142857142,1.8812992799999968,8980.0,0.15768374164810692
2018,Jharkhand,Internet of Things,1.0,253546.0,20.08130004,1374659064.0,88.0,0.011363636363636364,1.1363636363636365,151.42857142857142,1.8812992799999968,8980.0,0.02951002227171492
2018,Jharkhand,Marketing,5.0,253546.0,20.08130004,1374659064.0,88.0,0.056818181818181816,5.681818181818182,151.42857142857142,1.8812992799999968,8980.0,0.027060133630289532
2018,Jharkhand,Media & Entertainment,2.0,253546.0,20.08130004,1374659064.0,88.0,0.022727272727272728,2.272727272727273,151.42857142857142,1.8812992799999968,8980.0,0.018485523385300667
2018,Jharkhand,Professional & Commercial Services,3.0,253546.0,20.08130004,1374659064.0,88.0,0.03409090909090909,3.4090909090909087,151.42857142857142,1.8812992799999968,8980.0,0.04309576837416481
2018,Jharkhand,Renewable Energy,2.0,253546.0,20.08130004,1374659064.0,88.0,0.022727272727272728,2.272727272727273,151.42857142857142,1.8812992799999968,8980.0,0.032516703786191536
2018,Jharkhand,Retail,1.0,253546.0,20.08130004,1374659064.0,88.0,0.011363636363636364,1.1363636363636365,151.42857142857142,1.8812992799999968,8980.0,0.02683741648106904
2018,Jharkhand,Robotics,2.0,253546.0,20.08130004,1374659064.0,88.0,0.022727272727272728,2.272727272727273,151.42857142857142,1.8812992799999968,8980.0,0.007906458797327395
2018,Jharkhand,Social Impact,1.0,253546.0,20.08130004,1374659064.0,88.0,0.011363636363636364,1.1363636363636365,151.42857142857142,1.8812992799999968,8980.0,0.0071269487750556795
2018,Jharkhand,Technology Hardware,3.0,253546.0,20.08130004,1374659064.0,88.0,0.03409090909090909,3.4090909090909087,151.42857142857142,1.8812992799999968,8980.0,0.028953229398663696
2018,Jharkhand,Telecommunication & Networking,2.0,253546.0,20.08130004,1374659064.0,88.0,0.022727272727272728,2.272727272727273,151.42857142857142,1.8812992799999968,8980.0,0.011692650334075724
2018,Jharkhand,Textiles & Apparel,1.0,253546.0,20.08130004,1374659064.0,88.0,0.011363636363636364,1.1363636363636365,151.42857142857142,1.8812992799999968,8980.0,0.011135857461024499
2018,Jharkhand,Travel & Tourism,1.0,253546.0,20.08130004,1374659064.0,88.0,0.011363636363636364,1.1363636363636365,151.42857142857142,1.8812992799999968,8980.0,0.022048997772828507
2018,Karnataka,AI,54.0,1205326.0,20.08130004,1374659064.0,1212.0,0.04455445544554455,4.455445544554455,36.33295838020247,1.8812992799999968,8980.0,0.02427616926503341
2018,Karnataka,AR VR (Augmented + Virtual Reality),16.0,1205326.0,20.08130004,1374659064.0,1212.0,0.013201320132013201,1.3201320132013201,36.33295838020247,1.8812992799999968,8980.0,0.0073496659242761695
2018,Karnataka,Advertising,17.0,1205326.0,20.08130004,1374659064.0,1212.0,0.014026402640264026,1.4026402640264026,36.33295838020247,1.8812992799999968,8980.0,0.010133630289532293
2018,Karnataka,Aeronautics Aerospace & Defence,13.0,1205326.0,20.08130004,1374659064.0,1212.0,0.010726072607260726,1.0726072607260726,36.33295838020247,1.8812992799999968,8980.0,0.00868596881959911
2018,Karnataka,Agriculture,37.0,1205326.0,20.08130004,1374659064.0,1212.0,0.03052805280528053,3.052805280528053,36.33295838020247,1.8812992799999968,8980.0,0.035523385300668155
2018,Karnataka,Analytics,18.0,1205326.0,20.08130004,1374659064.0,1212.0,0.01485148514851485,1.4851485148514851,36.33295838020247,1.8812992799999968,8980.0,0.011247216035634744
2018,Karnataka,Animation,3.0,1205326.0,20.08130004,1374659064.0,1212.0,0.0024752475247524753,0.24752475247524752,36.33295838020247,1.8812992799999968,8980.0,0.0014476614699331849
2018,Karnataka,Architecture Interior Design,9.0,1205326.0,20.08130004,1374659064.0,1212.0,0.007425742574257425,0.7425742574257426,36.33295838020247,1.8812992799999968,8980.0,0.005790645879732739
2018,Karnataka,Art & Photography,7.0,1205326.0,20.08130004,1374659064.0,1212.0,0.005775577557755775,0.5775577557755776,36.33295838020247,1.8812992799999968,8980.0,0.0035634743875278397
2018,Karnataka,Automotive,18.0,1205326.0,20.08130004,1374659064.0,1212.0,0.01485148514851485,1.4851485148514851,36.33295838020247,1.8812992799999968,8980.0,0.015701559020044543
2018,Karnataka,Chemicals,1.0,1205326.0,20.08130004,1374659064.0,1212.0,0.0008250825082508251,0.08250825082508251,36.33295838020247,1.8812992799999968,8980.0,0.004565701559020045
2018,Karnataka,Computer Vision,4.0,1205326.0,20.08130004,1374659064.0,1212.0,0.0033003300330033004,0.33003300330033003,36.33295838020247,1.8812992799999968,8980.0,0.0036748329621380848
2018,Karnataka,Construction,13.0,1205326.0,20.08130004,1374659064.0,1212.0,0.010726072607260726,1.0726072607260726,36.33295838020247,1.8812992799999968,8980.0,0.023942093541202674
2018,Karnataka,Dating Matrimonial,3.0,1205326.0,20.08130004,1374659064.0,1212.0,0.0024752475247524753,0.24752475247524752,36.33295838020247,1.8812992799999968,8980.0,0.0008908685968819599
2018,Karnataka,Design,19.0,1205326.0,20.08130004,1374659064.0,1212.0,0.015676567656765675,1.5676567656765676,36.33295838020247,1.8812992799999968,8980.0,0.011581291759465479
2018,Karnataka,Education,95.0,1205326.0,20.08130004,1374659064.0,1212.0,0.07838283828382839,7.838283828382838,36.33295838020247,1.8812992799999968,8980.0,0.08530066815144766
2018,Karnataka,Enterprise Software,60.0,1205326.0,20.08130004,1374659064.0,1212.0,0.04950495049504951,4.9504950495049505,36.33295838020247,1.8812992799999968,8980.0,0.027728285077951
